bike,start_time,end_time,start_st,end_st
2000_10,2017-08-11 20:48:40.377349,2017-08-11 20:53:48.248999,3071,3069
518_2,2017-08-11 21:04:13.889861,2017-08-11 21:06:25.801096,326,237
468_18,2017-08-11 21:07:11.960646,2017-08-11 21:10:07.877101,237,236
466_14,2017-08-11 21:08:09.270122,2017-08-11 21:10:40.468234,237,236
499_7,2017-08-11 22:18:54.938140,2017-08-11 22:20:47.360571,236,326
3503_8,2017-08-12 19:10:08.806093,2017-08-12 19:13:02.805527,432,433
3236_5,2017-08-12 19:10:07.545694,2017-08-12 19:13:33.547184,432,433
3462_14,2017-08-12 19:12:32.438888,2017-08-12 19:14:34.201465,432,433
518_7,2017-08-12 20:29:02.607919,2017-08-12 20:32:13.740951,433,511
3447_8,2017-08-12 23:05:49.117702,2017-08-12 23:08:50.836169,236,432
480_3,2017-08-12 23:43:24.723479,2017-08-12 23:45:55.183850,410,401
3359_9,2017-08-13 00:19:56.587788,2017-08-13 00:23:18.417674,433,445
426_9,2017-08-13 11:13:44.354292,2017-08-13 11:15:23.058260,539,3093
504_6,2017-08-13 13:11:13.814723,2017-08-13 13:13:29.514624,3101,3107
3294_1,2017-08-13 14:35:43.386088,2017-08-13 14:38:29.382657,3347,3353
353_12,2017-08-13 15:00:45.370629,2017-08-13 15:02:54.200942,321,232
3046_1,2017-08-13 15:55:09.055522,2017-08-13 15:57:21.119498,430,418
247_5,2017-08-13 16:03:58.450040,2017-08-13 16:05:07.996927,401,473
223_4,2017-08-13 16:12:51.571472,2017-08-13 16:17:02.790272,2000,414
3135_6,2017-08-13 18:53:37.020039,2017-08-13 18:56:05.644320,430,2000
3368_3,2017-08-13 19:07:17.387830,2017-08-13 19:09:31.452846,3090,3088
268_7,2017-08-14 12:43:54.607692,2017-08-14 12:48:44.965283,430,392
3320_13,2017-08-14 14:26:33.752806,2017-08-14 14:30:57.740701,2000,217
3333_8,2017-08-14 14:29:59.111337,2017-08-14 14:34:15.310219,217,430
306_2,2017-08-14 15:07:34.108430,2017-08-14 15:10:06.746746,2000,430
332_9,2017-08-14 15:13:39.191865,2017-08-14 15:16:54.460350,321,2000
379_9,2017-08-14 15:50:03.261278,2017-08-14 15:52:48.805972,407,321
415_14,2017-08-14 16:03:35.228435,2017-08-14 16:07:00.488776,430,2001
355_1,2017-08-14 16:15:27.468566,2017-08-14 16:18:12.142811,3389,3311
245_11,2017-08-14 17:08:10.887889,2017-08-14 17:12:00.493341,321,232
433_19,2017-08-14 17:16:09.627739,2017-08-14 17:18:01.370584,3094,3086
3422_4,2017-08-14 17:18:56.271727,2017-08-14 17:23:04.216589,217,407
330_3,2017-08-14 17:28:17.453163,2017-08-14 17:30:41.463098,232,391
3464_14,2017-08-15 08:40:34.612783,2017-08-15 08:42:23.651653,407,321
3158_10,2017-08-15 08:41:00.161425,2017-08-15 08:42:45.897296,407,321
3447_3,2017-08-15 12:27:59.683429,2017-08-15 12:29:46.783562,316,319
372_11,2017-08-15 19:04:27.642023,2017-08-15 19:09:36.875661,3337,3340
461_4,2017-08-15 19:59:51.512306,2017-08-15 20:04:34.339509,398,3311
3148_2,2017-08-16 09:44:06.957793,2017-08-16 09:46:37.048574,3070,3067
3178_6,2017-08-16 20:08:44.318940,2017-08-16 20:11:08.252374,511,433
3304_11,2017-08-16 21:39:15.344028,2017-08-16 21:43:23.547932,3632,393
3146_4,2017-08-16 23:15:33.205219,2017-08-16 23:19:02.675747,432,393
3171_14,2017-08-16 23:16:48.923769,2017-08-16 23:21:03.148746,432,393
3431_0,2017-08-16 23:23:51.288484,2017-08-16 23:27:56.646522,394,326
3211_8,2017-08-17 11:30:42.421295,2017-08-17 11:34:23.337871,496,253
362_10,2017-08-17 16:49:16.729898,2017-08-17 16:52:31.642167,3255,523
478_12,2017-08-17 16:59:14.348922,2017-08-17 17:01:38.759279,79,320
223_1,2017-08-17 17:46:04.083421,2017-08-17 17:50:28.834034,3255,3259
3589_9,2017-08-17 20:07:50.495235,2017-08-17 20:14:33.390570,3344,3330
3082_11,2017-08-17 20:39:48.609790,2017-08-17 20:40:55.020355,433,326
441_0,2017-08-17 20:41:56.973597,2017-08-17 20:44:42.903790,326,236
316_10,2017-08-17 21:08:42.824100,2017-08-17 21:12:10.227296,3317,3322
3231_1,2017-08-17 23:50:22.557744,2017-08-17 23:53:03.402512,326,504
322_0,2017-08-18 16:54:56.424449,2017-08-18 16:57:32.565242,362,498
380_12,2017-08-18 17:16:42.125156,2017-08-18 17:20:40.362503,3255,3259
3305_11,2017-08-18 17:17:52.528880,2017-08-18 17:20:43.322450,3255,3259
3093_3,2017-08-18 17:36:28.660571,2017-08-18 17:38:30.787118,3259,494
3319_5,2017-08-18 17:38:52.231192,2017-08-18 17:41:16.702972,494,3255
3235_11,2017-08-18 17:53:06.451050,2017-08-18 17:56:23.101081,3255,494
3336_0,2017-08-18 22:37:54.169299,2017-08-18 22:39:20.721491,432,433
3588_9,2017-08-18 23:15:02.264666,2017-08-18 23:18:16.944217,438,237
315_9,2017-08-19 17:27:31.103959,2017-08-19 17:30:30.625788,83,3429
526_16,2017-08-20 13:40:09.257946,2017-08-20 13:45:16.265814,3347,3389
3533_1,2017-08-20 14:10:43.260736,2017-08-20 14:14:31.861678,3333,3337
217_2,2017-08-20 16:46:14.280176,2017-08-20 16:48:31.422593,3452,3102
3354_0,2017-08-20 17:15:40.730641,2017-08-20 17:19:18.544793,3315,3321
515_6,2017-08-20 17:29:53.254736,2017-08-20 17:33:50.481520,3340,3348
411_5,2017-08-20 18:26:16.110156,2017-08-20 18:30:25.584775,3392,3394
3357_14,2017-08-20 18:38:41.458678,2017-08-20 18:43:39.549221,3353,3326
474_13,2017-08-20 18:34:59.366547,2017-08-20 18:46:20.633103,3353,3326
3457_20,2017-08-20 19:08:31.680643,2017-08-20 19:12:02.907564,3303,3407
278_7,2017-08-20 19:08:42.228287,2017-08-20 19:12:16.524509,3321,3409
237_1,2017-08-20 19:26:10.790343,2017-08-20 19:30:30.324409,3324,3398
462_15,2017-08-20 21:12:13.175747,2017-08-20 21:15:33.318050,3409,3308
3547_14,2017-08-21 13:54:39.430304,2017-08-21 13:56:28.632345,143,3242
3254_1,2017-08-21 13:57:48.524963,2017-08-21 14:00:37.386608,418,2000
3346_1,2017-08-21 14:28:15.346414,2017-08-21 14:32:14.368290,398,3422
3276_2,2017-08-21 15:38:52.528436,2017-08-21 15:42:45.599073,3311,398
469_13,2017-08-21 16:19:28.853650,2017-08-21 16:22:53.598397,3399,3404
335_12,2017-08-21 18:20:14.839121,2017-08-21 18:25:06.809798,430,2000
248_0,2017-08-21 18:50:34.920136,2017-08-21 18:52:13.507251,3298,3308
3145_10,2017-08-21 19:11:17.906929,2017-08-21 19:13:24.452864,3321,3408
3332_4,2017-08-21 20:00:31.718013,2017-08-21 20:02:48.932309,3087,3096
418_4,2017-08-22 08:56:04.915872,2017-08-22 09:00:44.086592,143,314
3459_14,2017-08-22 09:17:20.984330,2017-08-22 09:20:10.459855,157,3402
279_11,2017-08-22 14:33:05.550821,2017-08-22 14:36:21.107185,321,232
195_12,2017-08-22 21:48:30.087184,2017-08-22 21:50:37.130744,237,236
305_3,2017-08-22 22:07:20.443024,2017-08-22 22:08:50.253123,393,150
3115_14,2017-08-23 15:07:34.962103,2017-08-23 15:08:58.670292,316,306
517_7,2017-08-23 17:57:27.132749,2017-08-23 18:00:57.689043,3255,523
3276_11,2017-08-23 17:59:12.208410,2017-08-23 18:01:38.601083,446,334
3560_4,2017-08-23 18:10:53.710820,2017-08-23 18:13:39.407404,3255,494
3570_15,2017-08-23 18:12:07.784474,2017-08-23 18:14:08.719232,3255,494
3300_2,2017-08-23 19:04:24.247233,2017-08-23 19:07:12.546338,3090,3101
236_1,2017-08-23 20:26:59.870721,2017-08-23 20:28:18.356463,504,2003
3053_5,2017-08-23 20:36:09.268604,2017-08-23 20:37:54.318424,326,236
419_3,2017-08-23 20:36:01.579179,2017-08-23 20:40:56.604259,326,504
3131_2,2017-08-23 20:39:39.540716,2017-08-23 20:41:00.410697,504,2003
384_2,2017-08-23 20:45:44.036549,2017-08-23 20:46:57.533189,433,326
3163_14,2017-08-23 22:10:36.592008,2017-08-23 22:15:02.434404,433,432
319_9,2017-08-23 22:14:00.606055,2017-08-23 22:16:39.602124,432,433
3540_11,2017-08-23 22:18:13.728688,2017-08-23 22:22:11.823338,433,237
3180_5,2017-08-23 22:26:37.668522,2017-08-23 22:28:07.337224,438,326
3205_0,2017-08-24 10:21:40.443218,2017-08-24 10:28:46.702069,359,440
405_2,2017-08-24 17:56:48.069714,2017-08-24 17:59:36.997430,467,3414
456_12,2017-08-24 19:08:08.347336,2017-08-24 19:10:07.418754,3090,3088
3178_18,2017-08-24 19:39:55.926912,2017-08-24 19:41:57.186550,326,237
3093_10,2017-08-24 19:58:27.330919,2017-08-24 20:02:52.335997,317,394
453_2,2017-08-24 20:04:54.720109,2017-08-24 20:07:01.354087,445,394
470_17,2017-08-24 20:21:31.034027,2017-08-24 20:24:08.610641,326,237
3231_4,2017-08-24 20:42:04.247110,2017-08-24 20:45:02.663654,445,317
3090_9,2017-08-24 20:45:18.573815,2017-08-24 20:48:26.992293,317,432
3128_8,2017-08-24 21:59:29.102855,2017-08-24 22:01:20.068118,237,236
3203_1,2017-08-24 22:00:00.492078,2017-08-24 22:02:58.658766,237,236
3338_0,2017-08-24 22:52:05.672671,2017-08-24 22:55:28.192122,432,236
479_2,2017-08-24 22:54:23.808185,2017-08-24 22:57:37.379940,432,438
403_8,2017-08-25 09:10:29.855445,2017-08-25 09:12:19.542190,337,315
217_17,2017-08-25 09:10:28.735742,2017-08-25 09:12:35.623922,337,315
3059_0,2017-08-25 11:41:01.954994,2017-08-25 11:44:31.654843,524,520
415_18,2017-08-25 11:41:08.624802,2017-08-25 11:44:38.376025,524,520
173_5,2017-08-25 16:43:01.759625,2017-08-25 16:45:25.508442,3255,494
523_20,2017-08-25 17:12:17.248618,2017-08-25 17:16:20.697175,3090,3088
470_3,2017-08-25 17:15:38.182896,2017-08-25 17:17:18.048742,3088,3091
446_8,2017-08-25 18:58:09.848325,2017-08-25 19:01:32.383272,3096,3090
3187_10,2017-08-25 19:57:53.250337,2017-08-25 19:59:49.085217,326,237
249_13,2017-08-25 20:58:20.577771,2017-08-25 21:00:22.390593,326,237
497_15,2017-08-25 20:58:52.545747,2017-08-25 21:01:36.849240,326,237
473_5,2017-08-25 20:59:50.772839,2017-08-25 21:01:48.014784,326,236
376_12,2017-08-25 23:26:49.216734,2017-08-25 23:30:23.824452,150,394
3354_14,2017-08-27 11:44:16.490502,2017-08-27 11:46:03.186131,3096,3452
3417_12,2017-08-27 12:45:57.963526,2017-08-27 12:49:03.231094,3393,3353
359_17,2017-08-27 12:50:16.184720,2017-08-27 12:57:57.529695,3353,3352
311_3,2017-08-27 12:58:18.660704,2017-08-27 13:01:05.977296,3326,3398
403_13,2017-08-27 13:00:21.082147,2017-08-27 13:03:07.258392,3326,3398
426_11,2017-08-27 13:23:34.245309,2017-08-27 13:28:25.694518,3330,3396
3395_4,2017-08-27 13:25:51.421276,2017-08-27 13:30:37.915106,3330,3344
457_7,2017-08-27 13:44:19.021707,2017-08-27 13:46:19.526853,3093,3090
157_9,2017-08-27 16:29:19.510354,2017-08-27 16:31:44.153382,3087,3091
330_0,2017-08-27 20:05:28.970126,2017-08-27 20:07:58.840035,3399,3404
173_10,2017-08-28 13:24:21.531525,2017-08-28 13:27:44.788522,3107,3096
388_17,2017-08-28 14:07:50.352281,2017-08-28 14:10:10.165669,430,418
3588_8,2017-08-28 14:43:03.680744,2017-08-28 14:52:16.106002,3330,3398
363_15,2017-08-28 14:49:43.475819,2017-08-28 14:56:15.595672,3330,3398
228_13,2017-08-28 15:26:15.907175,2017-08-28 15:28:29.125697,430,418
3064_2,2017-08-28 15:27:04.663668,2017-08-28 15:29:05.550450,363,2008
394_4,2017-08-28 19:59:38.206692,2017-08-28 20:05:51.920712,3333,3398
3165_22,2017-08-29 09:35:08.185344,2017-08-29 09:36:41.199932,376,316
3495_11,2017-08-29 10:19:49.648461,2017-08-29 10:21:08.655266,276,146
3388_7,2017-08-29 10:25:33.831770,2017-08-29 10:27:30.707138,264,415
3081_0,2017-08-29 11:15:46.465549,2017-08-29 11:18:17.380164,232,314
455_17,2017-08-29 11:28:00.614282,2017-08-29 11:30:59.096317,79,320
3462_16,2017-08-29 12:26:44.897738,2017-08-29 12:29:18.810656,3436,377
3249_5,2017-08-29 13:05:13.083953,2017-08-29 13:11:43.450633,327,417
3163_15,2017-08-29 13:05:02.900702,2017-08-29 13:11:57.606959,327,417
3560_5,2017-08-29 13:11:59.942177,2017-08-29 13:16:02.058365,426,3436
268_13,2017-08-29 13:48:38.083147,2017-08-29 13:50:34.415830,276,249
536_12,2017-08-29 13:52:06.009507,2017-08-29 13:56:31.748395,79,2010
494_2,2017-08-29 21:09:37.599823,2017-08-29 21:13:53.639777,445,433
3368_14,2017-08-29 21:26:02.364419,2017-08-29 21:28:09.875480,326,237
3016_9,2017-08-29 22:06:44.121524,2017-08-29 22:08:42.471336,317,301
306_14,2017-08-29 22:11:53.468323,2017-08-29 22:15:22.674171,428,312
3205_9,2017-08-30 09:33:27.937964,2017-08-30 09:35:08.738005,195,360
414_11,2017-08-30 09:59:16.308276,2017-08-30 10:01:37.458484,377,2010
164_19,2017-08-30 10:00:45.675773,2017-08-30 10:06:31.806778,260,259
3316_5,2017-08-30 10:07:53.193834,2017-08-30 10:09:50.029513,152,309
321_7,2017-08-30 10:23:34.018844,2017-08-30 10:26:58.768214,315,260
3167_17,2017-08-30 11:15:48.338953,2017-08-30 11:19:23.866683,309,152
442_16,2017-08-30 11:58:15.500691,2017-08-30 12:01:31.014265,376,3489
248_2,2017-08-30 12:54:15.692726,2017-08-30 12:58:03.949810,376,279
228_22,2017-08-30 14:17:05.556974,2017-08-30 14:20:19.207356,3461,309
3129_3,2017-08-30 14:27:07.918628,2017-08-30 14:30:44.561168,264,279
3162_12,2017-08-30 14:55:43.936437,2017-08-30 15:00:11.127212,417,320
2002_6,2017-08-30 15:59:50.802195,2017-08-30 16:03:39.366978,415,337
3201_7,2017-08-30 20:44:22.455438,2017-08-30 20:46:31.602466,326,237
3164_18,2017-08-30 21:05:33.043675,2017-08-30 21:08:36.356754,432,236
3293_10,2017-08-30 21:17:34.796193,2017-08-30 21:21:40.361641,326,236
3320_10,2017-08-30 21:31:34.740259,2017-08-30 21:33:03.916306,433,432
3121_8,2017-08-30 21:31:42.441236,2017-08-30 21:34:47.364024,432,317
3379_3,2017-08-30 22:03:22.413401,2017-08-30 22:06:06.784228,150,394
3132_0,2017-08-30 22:04:19.936061,2017-08-30 22:06:09.210822,150,394
419_1,2017-08-30 22:52:07.273459,2017-08-30 22:53:55.082684,317,393
3183_3,2017-08-30 22:51:33.518593,2017-08-30 22:54:02.103950,317,393
2021_2,2017-08-30 22:54:17.061856,2017-08-30 22:57:35.549813,393,301
3160_2,2017-08-31 10:22:20.644043,2017-08-31 10:26:27.243558,327,426
407_5,2017-08-31 12:36:23.001056,2017-08-31 12:38:35.707254,257,79
519_1,2017-08-31 17:22:50.270637,2017-08-31 17:25:33.644949,3255,494
499_17,2017-08-31 17:26:54.539114,2017-08-31 17:30:21.068194,3255,3259
340_9,2017-08-31 17:27:05.799767,2017-08-31 17:30:45.907489,3255,3259
402_15,2017-08-31 17:27:09.477307,2017-08-31 17:33:22.659268,3255,3259
359_19,2017-08-31 19:11:05.618861,2017-08-31 19:13:27.044748,445,511
3231_15,2017-08-31 19:31:17.518475,2017-08-31 19:34:23.267768,301,150
3091_12,2017-08-31 19:54:05.373894,2017-08-31 19:56:00.042641,433,511
3105_9,2017-08-31 21:01:50.414502,2017-08-31 21:04:11.288127,150,410
3130_13,2017-08-31 21:01:28.603023,2017-08-31 21:04:13.914851,150,410
3107_12,2017-08-31 22:30:02.642560,2017-08-31 22:33:02.435706,3082,3087
471_14,2017-08-31 23:25:39.206794,2017-08-31 23:29:18.891116,394,393
386_15,2017-09-01 09:18:39.217623,2017-09-01 09:20:45.541500,2023,522
382_7,2017-09-01 13:48:59.485107,2017-09-01 13:51:32.488721,320,257
280_3,2017-09-01 16:08:04.361511,2017-09-01 16:11:43.959720,494,3255
232_10,2017-09-01 16:32:48.345874,2017-09-01 16:38:08.918546,3255,3259
e_399_0,2017-09-01 16:58:05.771440,2017-09-01 16:59:15.794254,509,470
3441_8,2017-09-01 17:14:17.034428,2017-09-01 17:17:27.715174,3255,494
3151_20,2017-09-01 18:53:27.060388,2017-09-01 18:54:59.699617,3101,3107
3325_6,2017-09-01 21:43:13.267535,2017-09-01 21:46:10.912130,237,236
508_6,2017-09-01 22:01:56.830128,2017-09-01 22:05:09.330920,432,236
2022_0,2017-09-01 22:22:54.933447,2017-09-01 22:26:03.056484,326,237
368_11,2017-09-01 22:25:55.804672,2017-09-01 22:28:44.465766,237,236
505_17,2017-09-01 22:26:13.612215,2017-09-01 22:28:58.250532,237,438
3175_5,2017-09-02 10:41:23.658570,2017-09-02 10:45:24.711628,522,359
3090_0,2017-09-02 14:16:37.818322,2017-09-02 14:18:17.472120,3340,3337
304_10,2017-09-02 17:29:50.716531,2017-09-02 17:32:39.912475,494,442
3319_2,2017-09-02 18:01:43.521052,2017-09-02 18:04:09.656101,494,3255
432_15,2017-09-02 20:00:50.720026,2017-09-02 20:02:34.899647,539,3093
376_4,2017-09-02 20:40:36.392710,2017-09-02 20:42:46.458917,3093,3090
321_12,2017-09-02 22:46:32.961110,2017-09-02 22:49:15.220294,433,326
3350_19,2017-09-03 11:57:11.902655,2017-09-03 11:59:51.121648,3090,3016
343_0,2017-09-03 12:37:19.257860,2017-09-03 12:40:44.146118,3419,3417
3112_9,2017-09-03 12:59:13.664559,2017-09-03 13:01:25.389853,3096,3087
3395_6,2017-09-03 13:00:26.726292,2017-09-03 13:02:56.346984,3087,471
3116_7,2017-09-03 13:05:33.279441,2017-09-03 13:09:43.986940,3344,3392
3112_12,2017-09-03 13:29:07.235085,2017-09-03 13:37:08.022885,3352,3344
515_14,2017-09-03 13:49:22.529404,2017-09-03 13:54:39.710492,3452,3107
3156_3,2017-09-03 14:05:39.100255,2017-09-03 14:08:22.679302,3105,3103
449_5,2017-09-03 14:57:18.675332,2017-09-03 14:58:19.241830,539,3093
410_10,2017-09-03 16:44:45.066385,2017-09-03 16:48:35.890133,3348,3333
305_14,2017-09-04 14:38:38.128688,2017-09-04 14:40:52.591369,3303,3329
3065_10,2017-09-04 15:41:40.051175,2017-09-04 15:43:11.119910,321,2000
499_0,2017-09-04 16:24:04.418781,2017-09-04 16:26:24.802474,3107,3101
511_0,2017-09-04 16:37:14.781823,2017-09-04 16:40:01.820458,3386,3397
3463_5,2017-09-04 16:59:13.545191,2017-09-04 17:02:52.210632,3403,3324
3414_9,2017-09-04 17:06:31.095902,2017-09-04 17:09:31.399110,430,2000
3202_5,2017-09-04 17:45:53.052334,2017-09-04 17:50:09.982344,3093,3101
72_18,2017-09-04 18:18:22.422162,2017-09-04 18:24:34.745000,3303,3407
420_9,2017-09-04 19:50:45.036011,2017-09-04 19:52:26.910239,3403,3399
161_0,2017-09-04 20:27:11.282816,2017-09-04 20:28:45.136725,3303,3409
355_11,2017-09-04 21:08:30.482435,2017-09-04 21:11:13.147324,3303,3408
3434_11,2017-09-05 08:23:05.708608,2017-09-05 08:25:59.619674,430,418
3063_4,2017-09-05 08:35:08.631741,2017-09-05 08:37:19.665672,143,3242
3177_25,2017-09-05 09:35:15.078454,2017-09-05 09:38:02.204605,418,2000
303_3,2017-09-05 19:09:44.264186,2017-09-05 19:12:58.332795,3090,3088
3058_8,2017-09-05 21:23:03.820393,2017-09-05 21:24:44.839251,150,393
3314_0,2017-09-05 22:02:37.300225,2017-09-05 22:06:26.483720,326,504
434_6,2017-09-06 08:51:05.462599,2017-09-06 08:54:07.995617,2002,3093
285_17,2017-09-06 19:56:15.338487,2017-09-06 19:58:55.175665,3090,3088
432_5,2017-09-06 21:01:53.676121,2017-09-06 21:06:36.624222,394,317
3593_17,2017-09-06 23:49:38.127352,2017-09-06 23:57:04.604390,3382,3411
3155_0,2017-09-07 08:42:06.058455,2017-09-07 08:43:45.698918,3371,3335
3132_7,2017-09-07 09:21:11.575554,2017-09-07 09:24:49.281913,426,327
195_17,2017-09-07 14:35:12.184675,2017-09-07 14:43:14.793160,3337,3326
3464_2,2017-09-07 18:53:37.433945,2017-09-07 18:58:31.279036,3255,3259
337_3,2017-09-07 20:11:50.125227,2017-09-07 20:13:49.093099,445,326
3374_12,2017-09-07 20:48:19.304945,2017-09-07 20:51:32.569433,301,410
3285_21,2017-09-07 21:04:07.436210,2017-09-07 21:06:36.786659,301,403
3165_2,2017-09-07 21:05:37.815345,2017-09-07 21:07:30.022185,326,237
3372_12,2017-09-07 21:25:22.247112,2017-09-07 21:27:56.142535,326,237
3130_5,2017-09-08 09:32:14.423318,2017-09-08 09:35:55.197117,164,440
495_3,2017-09-08 09:35:36.423908,2017-09-08 09:36:38.166485,360,376
3073_8,2017-09-08 09:52:37.385968,2017-09-08 09:55:20.370434,359,522
3077_9,2017-09-08 10:38:39.354945,2017-09-08 10:40:26.084952,3463,297
524_23,2017-09-08 10:38:53.911632,2017-09-08 10:41:25.901611,3463,297
2008_8,2017-09-08 14:45:58.385648,2017-09-08 14:49:01.649339,264,360
3320_3,2017-09-08 20:02:37.741264,2017-09-08 20:04:44.891046,3096,3090
3148_10,2017-09-08 20:16:13.645879,2017-09-08 20:18:32.251586,237,236
223_0,2017-09-08 20:53:21.365844,2017-09-08 20:56:05.964334,3347,3393
3320_6,2017-09-08 22:11:49.542467,2017-09-08 22:14:55.808604,410,400
322_10,2017-09-08 22:31:05.679237,2017-09-08 22:34:42.969023,394,445
3127_15,2017-09-08 22:36:13.852651,2017-09-08 22:37:58.677851,445,433
351_19,2017-09-08 23:07:26.524595,2017-09-08 23:10:16.551164,317,393
